Experiment,Experimental_batch,Bee_ID,Number,Caste,Queen_source,Developmental_conditions,Weeks_outdoors,Colony_ID,Treatment,Lab_ID,NCBI_Genbank_acession_number,BLAST_date,First_BLAST_match_accession_number,BLAST_match_percentage,Species,Location,Lat_lon,Date_Queen_Collected,Date_Experiment_Start,Bee_weight_g,Time_in_experiment_hours,Mortality,Sucrose_consumed,Sucrose_consumed_per_hour,Dead_bee_weight_g,Weight_change_g,Valid_mort_data,Valid_sucrose_data,Male,Valid_species,Notes
Experiment01,2,412,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_188,PP933332,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.192,48,0,0.428,0.008916667,0.21,-0.018,1,1,0,1,
Experiment01,2,413,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_128,PP933319,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.256,48,0,0.721,0.015020833,0.224,0.032,1,1,0,1,
Experiment01,2,417,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_185,PP933423,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.235,48,0,0.589,0.012270833,0.212,0.023,1,1,0,1,
Experiment01,2,418,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_167,PP933405,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.269,48,0,0.51,0.010625,0.208,0.061,1,1,0,1,
Experiment01,2,421,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_161,PP933415,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.237,48,0,0.402,0.008375,0.199,0.038,1,1,0,1,
Experiment01,2,426,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_158,PP933337,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.153,48,0,0.624,0.013,0.177,-0.024,1,1,0,1,
Experiment01,2,427,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_175,PP933402,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.203,48,0,0.364,0.007583333,0.179,0.024,1,1,0,1,
Experiment01,2,430,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_133,PP933287,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.172,4,1,NA,NA,0.218,-0.046,1,0,0,1,
Experiment01,2,434,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_197,PP933336,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.21,48,0,0.44,0.009166667,0.267,-0.057,1,1,0,1,
Experiment01,2,436,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_195,PP933353,20-Jun-24,MN652862.1,98.75,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.281,48,0,0.78,0.01625,0.436,-0.155,1,1,0,1,
Experiment01,2,439,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_040,PP933375,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.157,48,0,0.314,0.006541667,0.206,-0.049,1,1,0,1,
Experiment01,2,440,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_189,PP933335,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.211,48,0,0.232,0.004833333,0.191,0.02,1,1,0,1,
Experiment01,2,441,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_163,PP933351,20-Jun-24,MN652862.1,99.65,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.133,48,0,0.178,0.003708333,0.159,-0.026,1,1,0,1,
Experiment01,2,443,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_164,PP933331,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.178,48,0,0.413,0.008604167,0.249,-0.071,1,1,0,1,
Experiment01,2,444,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_041,PP933370,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.22,48,0,0.454,0.009458333,0.195,0.025,1,1,0,1,
Experiment01,2,446,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_183,PP933340,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.206,48,0,0.432,0.009,0.191,0.015,1,1,0,1,
Experiment01,2,450,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_137,PP933410,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.155,48,0,0.356,0.007416667,0.162,-0.007,1,1,0,1,
Experiment01,1,1,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_024,PP933314,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.205,48,0,0.768,0.016,0.295,-0.09,1,1,1,1,
Experiment01,1,2,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_049,PP933368,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.216,48,0,0.798,0.016625,0.374,-0.158,1,1,1,1,
Experiment01,1,3,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_045,PP933361,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.22,48,0,0.728,0.015166667,0.331,-0.111,1,1,1,1,
Experiment01,1,7,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_095,PP933286,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.256,48,0,0.828,0.01725,0.366,-0.11,1,1,1,1,
Experiment01,1,9,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_029,PP933395,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.232,48,0,0.848,0.017666667,0.361,-0.129,1,1,1,1,
Experiment01,1,18,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_032,PP933380,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.183,48,0,0.361,0.007520833,0.293,-0.11,1,1,1,1,
Experiment01,1,24,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_089,PP933299,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.214,48,0,0.979,0.020395833,0.332,-0.118,1,1,1,1,
Experiment01,1,25,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_060,PP933346,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.275,48,0,0.502,0.010458333,0.263,0.012,1,1,1,1,
Experiment01,1,43,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_053,PP933358,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.159,48,0,0.524,0.010916667,0.232,-0.073,1,1,1,1,
Experiment01,1,58,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_154,PP933280,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.234,48,0,0.582,0.012125,0.378,-0.144,1,1,1,1,
Experiment01,1,68,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_081,PP933414,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.256,48,0,0.956,0.019916667,0.386,-0.13,1,1,1,1,
Experiment01,1,71,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_057,PP933374,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.224,48,0,0.649,0.013520833,0.421,-0.197,1,1,1,1,
Experiment01,1,80,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_080,PP933323,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.239,48,0,1.085,0.022604167,0.354,-0.115,1,1,1,1,
Experiment01,1,200,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_012,PP933265,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.208,48,0,1.001,0.020854167,0.28,-0.072,1,1,1,1,
Experiment01,1,202,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_069,PP933350,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.212,48,0,0.845,0.017604167,0.343,-0.131,1,1,1,1,
Experiment01,1,204,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_092,PP933328,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.211,48,0,1.002,0.020875,0.3,-0.089,1,1,1,1,
Experiment01,1,205,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_078,PP933400,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.235,48,0,0.862,0.017958333,0.271,-0.036,1,1,1,1,
Experiment01,1,209,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_082,PP933307,20-Jun-24,MN652845.1,99.82,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.218,48,0,0.618,0.012875,0.285,-0.067,1,1,1,1,
Experiment01,1,213,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_007,PP933288,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.247,48,0,1.043,0.021729167,0.353,-0.106,1,1,1,1,
Experiment01,2,328,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.254,48,0,0.579,0.0120625,0.284,-0.03,1,1,1,1,
Experiment01,2,330,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.23,28,1,0.056,0.002,0.17,0.06,1,1,1,1,
Experiment01,2,332,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.271,48,0,0.444,0.00925,0.234,0.037,1,1,1,1,
Experiment01,2,342,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.158,48,0,0.358,0.007458333,0.163,-0.005,1,1,1,1,
Experiment01,2,353,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.204,48,0,0.636,0.01325,0.265,-0.061,1,1,1,1,
Experiment01,2,362,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.23,48,0,0.275,0.005729167,0.296,-0.066,1,1,1,1,
Experiment01,2,363,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.29,48,0,0.696,0.0145,0.293,-0.003,1,1,1,1,
Experiment01,2,366,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.262,48,0,0.585,0.0121875,0.292,-0.03,1,1,1,1,
Experiment01,2,367,1x,Drone,Commercial_Koppert,Laboratory,NA,A,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.259,48,0,0.574,0.011958333,0.258,0.001,1,1,1,1,
Experiment01,2,374,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_132,PP933277,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.171,48,0,0.424,0.008833333,0.295,-0.124,1,1,1,1,
Experiment01,2,377,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_181,PP933406,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.246,48,0,0.7,0.014583333,0.326,-0.08,1,1,1,1,
Experiment01,2,379,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_193,PP933416,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.255,48,0,0.68,0.014166667,0.364,-0.109,1,1,1,1,
Experiment01,2,383,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_136,PP933310,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.278,48,0,0.609,0.0126875,0.328,-0.05,1,1,1,1,
Experiment01,2,385,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_162,PP933348,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.27,48,0,0.773,0.016104167,0.332,-0.062,1,1,1,1,
Experiment01,2,410,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_157,PP933418,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.206,48,0,0.774,0.016125,0.337,-0.131,1,1,1,1,
Experiment01,2,422,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_179,PP933424,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.196,48,0,0.846,0.017625,0.325,-0.129,1,1,1,1,
Experiment01,2,424,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_184,PP933344,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.248,48,0,0.36,0.0075,0.318,-0.07,1,1,1,1,
Experiment01,2,425,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_160,PP933342,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.228,48,0,0.745,0.015520833,0.375,-0.147,1,1,1,1,
Experiment01,2,431,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_176,PP933343,20-Jun-24,MN652822.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.23,48,0,0.726,0.015125,0.344,-0.114,1,1,1,1,
Experiment01,2,432,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_177,PP933399,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.169,48,0,0.782,0.016291667,0.296,-0.127,1,1,1,1,
Experiment01,2,438,1x,Drone,Wild,Outdoor,NA,NA,WP,BBP_035,PP933391,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.221,48,0,0.622,0.012958333,0.326,-0.105,1,1,1,1,
Experiment01,2,442,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_141,PP933417,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.232,48,0,0.821,0.017104167,0.262,-0.03,1,1,1,1,
Experiment01,2,453,1x,Drone,Wild,Outdoor,NA,NA,WC,BBP_159,PP933403,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.212,48,0,0.783,0.0163125,0.342,-0.13,1,1,1,1,
Experiment02,1,RV,20x,Worker,Wild,Outdoor,NA,NA,NA,NA,NA,NA,NA,NA,unknown,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,Frozen on arrival to provide a baseline for any future molecular work
Experiment02,2,TW,20x,Worker,Wild,Outdoor,NA,NA,NA,NA,NA,NA,NA,NA,unknown,"Ireland: County Wicklow, Knockraheen",53.075 N 6.186 W,NA,23-Jul-24,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,Frozen on arrival to provide a baseline for any future molecular work
Experiment02,1,NA,20x,Worker,Commercial_Koppert,Laboratory,NA,Andre,NA,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,Frozen on arrival to provide a baseline for any future molecular work
Experiment02,1,NA,20x,Worker,Commercial_Koppert,Laboratory,NA,Elio,NA,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,Frozen on arrival to provide a baseline for any future molecular work
Experiment02,1,NA,20x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,NA,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,Frozen on arrival to provide a baseline for any future molecular work
Experiment02,1,799,1x,Drone,Wild,Outdoor,NA,NA,WCON,BBP_231,PX981277,15-Nov-24,KT074035.1,100,terrestris,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,0.218,48,0,NA,NA,NA,NA,1,NA,1,1,
Experiment02,1,857,1x,Drone,Wild,Outdoor,NA,NA,WAMI,BBP_207,PX981260,15-Nov-24,PP932612.1,100,terrestris,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,0.233,48,0,NA,NA,NA,NA,1,NA,1,1,
Experiment02,1,869,1x,Drone,Wild,Outdoor,NA,NA,WCYN,BBP_312,PX981343,15-Nov-24,KT074035.1,100,terrestris,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,0.211,48,0,NA,NA,NA,NA,1,NA,1,1,
Experiment02,1,890,1x,Drone,Wild,Outdoor,NA,NA,WCON,BBP_373,PX981372,15-Nov-24,PP932612.1,100,terrestris,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,0.182,48,0,NA,NA,NA,NA,1,NA,1,1,
Experiment02,1,918,1x,Drone,Wild,Outdoor,NA,NA,WAMI,BBP_213,PX981265,15-Nov-24,KT074035.1,100,terrestris,"Ireland: County Kildare, Watergrange",53.188 N 6.964 W,NA,17-Jul-24,0.179,48,0,NA,NA,NA,NA,1,NA,1,1,
Experiment02,1,960,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.335,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,962,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.139,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,965,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.137,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,968,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.167,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,971,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.17,48,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,972,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.28,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,973,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.273,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,977,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.386,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,979,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.118,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,982,1x,Worker,Commercial_Koppert,Laboratory,NA,Andre,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.208,32,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,984,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.192,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,996,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.404,32,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,997,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.233,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,998,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.476,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,999,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.257,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A06,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.22,24,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A08,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.358,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A09,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.209,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A10,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.166,24,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A15,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.156,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A16,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.226,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A18,1x,Worker,Commercial_Koppert,Laboratory,NA,Elio,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.179,4,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A25,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.257,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A26,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.203,24,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A28,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.22,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A30,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.206,32,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A31,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.232,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A32,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.227,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A33,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.167,24,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A35,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.156,16,1,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A36,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RCYN,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.212,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A38,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,ARCON,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.16,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A39,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RAMI,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.183,48,0,NA,NA,NA,NA,1,NA,0,1,
Experiment02,1,A40,1x,Worker,Commercial_Koppert,Laboratory,NA,Oliver,RDIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,17-Jul-24,0.232,4,1,NA,NA,NA,NA,1,NA,0,1,
